Inference - 20221211_17.04
save_image: True
data_path: /scratch/08310/rs821505/Video-Dehazing-Extension/dataset/REVIDE_REDUCED128/Test/hazy
gt_path: /scratch/08310/rs821505/Video-Dehazing-Extension/dataset/REVIDE_REDUCED128/Test/gt
model_path: /scratch/08310/rs821505/Video-Dehazing-Extension/experiment/REVIDE_REDUCED/20221210_21.58/Dehaze/model/model_best.pt
result_path: ../infer_results/REVIDE_128/infer_20221211_17.04
size_must_mode: 4
device: cuda
Loading model from /scratch/08310/rs821505/Video-Dehazing-Extension/experiment/REVIDE_REDUCED/20221210_21.58/Dehaze/model/model_best.pt
> 00049 PSNR=27.357, SSIM=0.9008 pre_time:0.055s, forward_time:0.021s, post_time:0.013s, total_time:0.089s
> 00050 PSNR=27.232, SSIM=0.9019 pre_time:0.017s, forward_time:0.021s, post_time:0.014s, total_time:0.052s
> 00051 PSNR=27.314, SSIM=0.9054 pre_time:0.005s, forward_time:0.021s, post_time:0.013s, total_time:0.038s
> 00052 PSNR=27.342, SSIM=0.9039 pre_time:0.004s, forward_time:0.021s, post_time:0.012s, total_time:0.037s
> 00053 PSNR=27.040, SSIM=0.8960 pre_time:0.017s, forward_time:0.021s, post_time:0.013s, total_time:0.050s
> 00000 PSNR=17.617, SSIM=0.7438 pre_time:0.005s, forward_time:0.020s, post_time:0.012s, total_time:0.038s
> 00001 PSNR=19.829, SSIM=0.7804 pre_time:0.064s, forward_time:0.020s, post_time:0.013s, total_time:0.096s
> 00002 PSNR=20.071, SSIM=0.7819 pre_time:0.054s, forward_time:0.020s, post_time:0.013s, total_time:0.086s
> 00003 PSNR=20.314, SSIM=0.7870 pre_time:0.082s, forward_time:0.020s, post_time:0.013s, total_time:0.115s
> 00004 PSNR=21.626, SSIM=0.8095 pre_time:0.004s, forward_time:0.020s, post_time:0.013s, total_time:0.037s
> 00005 PSNR=22.517, SSIM=0.8199 pre_time:0.027s, forward_time:0.020s, post_time:0.013s, total_time:0.060s
> 00006 PSNR=22.933, SSIM=0.8177 pre_time:0.038s, forward_time:0.020s, post_time:0.014s, total_time:0.072s
> 00007 PSNR=23.415, SSIM=0.8172 pre_time:0.035s, forward_time:0.020s, post_time:0.013s, total_time:0.067s
> 00008 PSNR=23.785, SSIM=0.8236 pre_time:0.043s, forward_time:0.020s, post_time:0.012s, total_time:0.075s
> 00009 PSNR=24.887, SSIM=0.8260 pre_time:0.036s, forward_time:0.020s, post_time:0.012s, total_time:0.068s
> 00010 PSNR=25.026, SSIM=0.8233 pre_time:0.004s, forward_time:0.020s, post_time:0.012s, total_time:0.036s
> 00011 PSNR=25.124, SSIM=0.8218 pre_time:0.005s, forward_time:0.020s, post_time:0.012s, total_time:0.037s
> 00012 PSNR=25.464, SSIM=0.8190 pre_time:0.074s, forward_time:0.020s, post_time:0.012s, total_time:0.106s
> 00013 PSNR=25.985, SSIM=0.8250 pre_time:0.046s, forward_time:0.020s, post_time:0.013s, total_time:0.078s
> 00014 PSNR=25.884, SSIM=0.8209 pre_time:0.025s, forward_time:0.020s, post_time:0.013s, total_time:0.057s
> 00015 PSNR=25.478, SSIM=0.8367 pre_time:0.005s, forward_time:0.020s, post_time:0.012s, total_time:0.036s
> 00016 PSNR=25.210, SSIM=0.8415 pre_time:0.004s, forward_time:0.020s, post_time:0.013s, total_time:0.037s
> 00017 PSNR=24.595, SSIM=0.8278 pre_time:0.017s, forward_time:0.020s, post_time:0.013s, total_time:0.050s
> 00018 PSNR=24.043, SSIM=0.8141 pre_time:0.026s, forward_time:0.020s, post_time:0.012s, total_time:0.058s
> 00019 PSNR=24.302, SSIM=0.8190 pre_time:0.030s, forward_time:0.020s, post_time:0.013s, total_time:0.062s
> 00020 PSNR=24.679, SSIM=0.8316 pre_time:0.020s, forward_time:0.020s, post_time:0.014s, total_time:0.054s
> 00021 PSNR=25.299, SSIM=0.8454 pre_time:0.004s, forward_time:0.020s, post_time:0.013s, total_time:0.037s
> 00022 PSNR=25.832, SSIM=0.8555 pre_time:0.027s, forward_time:0.020s, post_time:0.013s, total_time:0.060s
> 00023 PSNR=24.573, SSIM=0.8325 pre_time:0.017s, forward_time:0.020s, post_time:0.013s, total_time:0.050s
> 00024 PSNR=24.821, SSIM=0.8447 pre_time:0.023s, forward_time:0.020s, post_time:0.014s, total_time:0.057s
> 00025 PSNR=25.166, SSIM=0.8554 pre_time:0.017s, forward_time:0.020s, post_time:0.013s, total_time:0.050s
> 00026 PSNR=25.565, SSIM=0.8636 pre_time:0.036s, forward_time:0.020s, post_time:0.013s, total_time:0.069s
> 00027 PSNR=26.238, SSIM=0.8758 pre_time:0.006s, forward_time:0.020s, post_time:0.013s, total_time:0.039s
> 00028 PSNR=25.997, SSIM=0.8656 pre_time:0.034s, forward_time:0.020s, post_time:0.013s, total_time:0.066s
> 00029 PSNR=25.667, SSIM=0.8656 pre_time:0.004s, forward_time:0.020s, post_time:0.157s, total_time:0.181s
> 00030 PSNR=25.925, SSIM=0.8625 pre_time:0.021s, forward_time:0.021s, post_time:0.014s, total_time:0.056s
> 00031 PSNR=25.544, SSIM=0.8726 pre_time:0.005s, forward_time:0.020s, post_time:0.014s, total_time:0.039s
> 00032 PSNR=25.151, SSIM=0.8748 pre_time:0.041s, forward_time:0.021s, post_time:0.013s, total_time:0.075s
> 00033 PSNR=25.660, SSIM=0.8749 pre_time:0.022s, forward_time:0.021s, post_time:0.013s, total_time:0.055s
> 00034 PSNR=25.535, SSIM=0.8689 pre_time:0.005s, forward_time:0.021s, post_time:0.014s, total_time:0.040s
> 00035 PSNR=25.337, SSIM=0.8806 pre_time:0.004s, forward_time:0.021s, post_time:0.012s, total_time:0.037s
# Total AVG-PSNR=20.352, AVG-SSIM=0.7415
