Inference - 20221211_17.07
save_image: True
data_path: /scratch/08310/rs821505/Video-Dehazing-Extension/dataset/REVIDE_REDUCED128/Test/hazy
gt_path: /scratch/08310/rs821505/Video-Dehazing-Extension/dataset/REVIDE_REDUCED128/Test/gt
model_path: /scratch/08310/rs821505/Video-Dehazing-Extension/experiment/REVIDE_REDUCED/20221210_21.58/Dehaze/model/model_best.pt
result_path: ../infer_results/REVIDE_128/infer_20221211_17.07
size_must_mode: 4
device: cuda
Loading model from /scratch/08310/rs821505/Video-Dehazing-Extension/experiment/REVIDE_REDUCED/20221210_21.58/Dehaze/model/model_best.pt
> 00000 PSNR=15.778, SSIM=0.6988 pre_time:0.039s, forward_time:0.422s, post_time:0.228s, total_time:0.689s
> 00029 PSNR=18.309, SSIM=0.6578 pre_time:0.005s, forward_time:0.022s, post_time:0.074s, total_time:0.101s
> 00030 PSNR=18.315, SSIM=0.6512 pre_time:0.006s, forward_time:0.022s, post_time:0.071s, total_time:0.099s
> 00031 PSNR=18.424, SSIM=0.6390 pre_time:0.005s, forward_time:0.022s, post_time:0.015s, total_time:0.041s
> 00032 PSNR=18.510, SSIM=0.6428 pre_time:0.005s, forward_time:0.022s, post_time:0.014s, total_time:0.041s
> 00033 PSNR=18.377, SSIM=0.6441 pre_time:0.004s, forward_time:0.022s, post_time:0.124s, total_time:0.149s
> 00034 PSNR=18.461, SSIM=0.6408 pre_time:0.004s, forward_time:0.022s, post_time:0.013s, total_time:0.039s
> 00035 PSNR=18.376, SSIM=0.6286 pre_time:0.004s, forward_time:0.022s, post_time:0.016s, total_time:0.042s
> 00036 PSNR=18.019, SSIM=0.6240 pre_time:0.005s, forward_time:0.022s, post_time:0.065s, total_time:0.092s
> 00037 PSNR=17.611, SSIM=0.6084 pre_time:0.005s, forward_time:0.021s, post_time:0.018s, total_time:0.044s
> 00038 PSNR=17.184, SSIM=0.5986 pre_time:0.004s, forward_time:0.022s, post_time:0.043s, total_time:0.069s
> 00039 PSNR=16.835, SSIM=0.5977 pre_time:0.005s, forward_time:0.022s, post_time:0.130s, total_time:0.157s
> 00040 PSNR=16.369, SSIM=0.5964 pre_time:0.005s, forward_time:0.022s, post_time:0.055s, total_time:0.082s
> 00041 PSNR=15.956, SSIM=0.5982 pre_time:0.005s, forward_time:0.022s, post_time:0.014s, total_time:0.040s
> 00042 PSNR=15.670, SSIM=0.5922 pre_time:0.005s, forward_time:0.022s, post_time:0.014s, total_time:0.041s
> 00043 PSNR=15.510, SSIM=0.5900 pre_time:0.004s, forward_time:0.022s, post_time:0.018s, total_time:0.044s
> 00044 PSNR=15.785, SSIM=0.5789 pre_time:0.007s, forward_time:0.022s, post_time:0.013s, total_time:0.042s
> 00045 PSNR=16.375, SSIM=0.5912 pre_time:0.006s, forward_time:0.022s, post_time:0.012s, total_time:0.040s
> 00046 PSNR=16.544, SSIM=0.6008 pre_time:0.007s, forward_time:0.022s, post_time:0.013s, total_time:0.042s
> 00047 PSNR=16.608, SSIM=0.5992 pre_time:0.004s, forward_time:0.019s, post_time:0.045s, total_time:0.068s
> 00048 PSNR=16.620, SSIM=0.6003 pre_time:0.004s, forward_time:0.021s, post_time:0.015s, total_time:0.041s
> 00049 PSNR=16.700, SSIM=0.6057 pre_time:0.005s, forward_time:0.019s, post_time:0.013s, total_time:0.038s
> 00050 PSNR=16.725, SSIM=0.6064 pre_time:0.004s, forward_time:0.019s, post_time:0.013s, total_time:0.036s
> 00051 PSNR=16.775, SSIM=0.6184 pre_time:0.004s, forward_time:0.019s, post_time:0.013s, total_time:0.035s
> 00052 PSNR=16.686, SSIM=0.6136 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00053 PSNR=16.525, SSIM=0.6107 pre_time:0.005s, forward_time:0.018s, post_time:0.084s, total_time:0.106s
> 00054 PSNR=16.540, SSIM=0.6116 pre_time:0.006s, forward_time:0.018s, post_time:0.067s, total_time:0.092s
> 00055 PSNR=16.669, SSIM=0.6214 pre_time:0.005s, forward_time:0.018s, post_time:0.111s, total_time:0.134s
> 00056 PSNR=16.470, SSIM=0.6177 pre_time:0.005s, forward_time:0.018s, post_time:0.077s, total_time:0.100s
> 00057 PSNR=16.543, SSIM=0.6162 pre_time:0.005s, forward_time:0.018s, post_time:0.034s, total_time:0.057s
> 00000 PSNR=19.664, SSIM=0.7037 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00001 PSNR=19.401, SSIM=0.7029 pre_time:0.005s, forward_time:0.018s, post_time:0.023s, total_time:0.046s
> 00002 PSNR=19.339, SSIM=0.6955 pre_time:0.007s, forward_time:0.018s, post_time:0.018s, total_time:0.043s
> 00003 PSNR=18.648, SSIM=0.6605 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00004 PSNR=19.098, SSIM=0.6865 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00005 PSNR=19.439, SSIM=0.7029 pre_time:0.007s, forward_time:0.018s, post_time:0.013s, total_time:0.038s
> 00006 PSNR=20.819, SSIM=0.7364 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00007 PSNR=20.820, SSIM=0.7513 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00008 PSNR=21.077, SSIM=0.7785 pre_time:0.006s, forward_time:0.018s, post_time:0.012s, total_time:0.036s
> 00009 PSNR=21.713, SSIM=0.7845 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.034s
> 00010 PSNR=20.379, SSIM=0.7412 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00011 PSNR=18.230, SSIM=0.7075 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00012 PSNR=16.653, SSIM=0.6909 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00013 PSNR=14.983, SSIM=0.6519 pre_time:0.006s, forward_time:0.018s, post_time:0.013s, total_time:0.037s
> 00014 PSNR=15.273, SSIM=0.6565 pre_time:0.005s, forward_time:0.018s, post_time:0.012s, total_time:0.035s
> 00015 PSNR=16.418, SSIM=0.6883 pre_time:0.005s, forward_time:0.018s, post_time:0.012s, total_time:0.034s
> 00016 PSNR=17.195, SSIM=0.7010 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00017 PSNR=17.818, SSIM=0.7165 pre_time:0.005s, forward_time:0.018s, post_time:0.015s, total_time:0.038s
> 00018 PSNR=18.677, SSIM=0.7377 pre_time:0.006s, forward_time:0.018s, post_time:0.013s, total_time:0.037s
> 00019 PSNR=19.060, SSIM=0.7388 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00020 PSNR=19.441, SSIM=0.7703 pre_time:0.004s, forward_time:0.018s, post_time:0.012s, total_time:0.034s
> 00021 PSNR=20.261, SSIM=0.7892 pre_time:0.005s, forward_time:0.018s, post_time:0.012s, total_time:0.034s
> 00022 PSNR=21.001, SSIM=0.8100 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00023 PSNR=21.103, SSIM=0.8233 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00024 PSNR=21.663, SSIM=0.8411 pre_time:0.004s, forward_time:0.018s, post_time:0.012s, total_time:0.034s
> 00025 PSNR=22.594, SSIM=0.8479 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.034s
> 00026 PSNR=23.169, SSIM=0.8353 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00027 PSNR=22.790, SSIM=0.8246 pre_time:0.007s, forward_time:0.018s, post_time:0.013s, total_time:0.037s
> 00028 PSNR=22.092, SSIM=0.8043 pre_time:0.007s, forward_time:0.018s, post_time:0.013s, total_time:0.037s
> 00029 PSNR=21.861, SSIM=0.7996 pre_time:0.006s, forward_time:0.018s, post_time:0.033s, total_time:0.056s
> 00030 PSNR=20.948, SSIM=0.7776 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00031 PSNR=20.692, SSIM=0.7734 pre_time:0.006s, forward_time:0.018s, post_time:0.013s, total_time:0.037s
> 00032 PSNR=20.285, SSIM=0.7579 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00033 PSNR=19.697, SSIM=0.7439 pre_time:0.007s, forward_time:0.018s, post_time:0.013s, total_time:0.037s
> 00034 PSNR=19.291, SSIM=0.7414 pre_time:0.006s, forward_time:0.018s, post_time:0.012s, total_time:0.035s
> 00035 PSNR=19.049, SSIM=0.7342 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.034s
> 00000 PSNR=18.935, SSIM=0.7115 pre_time:0.006s, forward_time:0.018s, post_time:0.013s, total_time:0.037s
> 00001 PSNR=18.787, SSIM=0.7052 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00002 PSNR=19.248, SSIM=0.7196 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00003 PSNR=19.028, SSIM=0.7067 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00004 PSNR=18.971, SSIM=0.7016 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00005 PSNR=19.032, SSIM=0.7051 pre_time:0.004s, forward_time:0.018s, post_time:0.012s, total_time:0.033s
> 00006 PSNR=19.324, SSIM=0.6965 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00007 PSNR=19.143, SSIM=0.6956 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00008 PSNR=19.111, SSIM=0.6938 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00009 PSNR=19.134, SSIM=0.6974 pre_time:0.005s, forward_time:0.018s, post_time:0.015s, total_time:0.038s
> 00010 PSNR=18.701, SSIM=0.6987 pre_time:0.005s, forward_time:0.018s, post_time:0.012s, total_time:0.035s
> 00011 PSNR=18.410, SSIM=0.7005 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.034s
> 00012 PSNR=18.350, SSIM=0.7059 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00013 PSNR=18.380, SSIM=0.7063 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00014 PSNR=18.080, SSIM=0.7015 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00015 PSNR=18.145, SSIM=0.7015 pre_time:0.005s, forward_time:0.018s, post_time:0.014s, total_time:0.037s
> 00016 PSNR=18.259, SSIM=0.7051 pre_time:0.005s, forward_time:0.018s, post_time:0.012s, total_time:0.035s
> 00017 PSNR=18.448, SSIM=0.7031 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00018 PSNR=17.867, SSIM=0.6893 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00019 PSNR=18.007, SSIM=0.6837 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00020 PSNR=18.548, SSIM=0.6963 pre_time:0.004s, forward_time:0.018s, post_time:0.012s, total_time:0.034s
> 00021 PSNR=18.741, SSIM=0.7030 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00022 PSNR=18.934, SSIM=0.7105 pre_time:0.003s, forward_time:0.018s, post_time:0.012s, total_time:0.033s
> 00023 PSNR=19.224, SSIM=0.7172 pre_time:0.003s, forward_time:0.018s, post_time:0.013s, total_time:0.034s
> 00024 PSNR=19.373, SSIM=0.7226 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.034s
> 00025 PSNR=19.638, SSIM=0.7346 pre_time:0.004s, forward_time:0.018s, post_time:0.012s, total_time:0.034s
> 00026 PSNR=20.016, SSIM=0.7458 pre_time:0.006s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00027 PSNR=20.187, SSIM=0.7622 pre_time:0.006s, forward_time:0.018s, post_time:0.012s, total_time:0.036s
> 00028 PSNR=20.155, SSIM=0.7574 pre_time:0.003s, forward_time:0.018s, post_time:0.013s, total_time:0.034s
> 00029 PSNR=20.070, SSIM=0.7652 pre_time:0.006s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00030 PSNR=19.793, SSIM=0.7587 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00031 PSNR=19.468, SSIM=0.7401 pre_time:0.005s, forward_time:0.018s, post_time:0.012s, total_time:0.035s
> 00032 PSNR=19.017, SSIM=0.7209 pre_time:0.003s, forward_time:0.018s, post_time:0.013s, total_time:0.033s
> 00033 PSNR=18.819, SSIM=0.7020 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00034 PSNR=19.061, SSIM=0.6984 pre_time:0.005s, forward_time:0.018s, post_time:0.014s, total_time:0.036s
> 00035 PSNR=18.845, SSIM=0.6867 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00036 PSNR=18.975, SSIM=0.6985 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00037 PSNR=19.580, SSIM=0.7210 pre_time:0.003s, forward_time:0.018s, post_time:0.013s, total_time:0.033s
> 00038 PSNR=20.514, SSIM=0.7497 pre_time:0.003s, forward_time:0.018s, post_time:0.014s, total_time:0.035s
> 00039 PSNR=21.953, SSIM=0.7832 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00040 PSNR=22.828, SSIM=0.8142 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00041 PSNR=20.318, SSIM=0.7741 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00042 PSNR=18.765, SSIM=0.7300 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00043 PSNR=18.037, SSIM=0.6979 pre_time:0.003s, forward_time:0.018s, post_time:0.014s, total_time:0.035s
> 00044 PSNR=18.085, SSIM=0.6808 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00045 PSNR=18.590, SSIM=0.6826 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00046 PSNR=17.866, SSIM=0.6848 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00047 PSNR=18.014, SSIM=0.7049 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00048 PSNR=18.654, SSIM=0.7429 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00049 PSNR=20.053, SSIM=0.7511 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00050 PSNR=20.626, SSIM=0.7699 pre_time:0.004s, forward_time:0.018s, post_time:0.015s, total_time:0.037s
> 00051 PSNR=20.594, SSIM=0.7666 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00052 PSNR=20.246, SSIM=0.7698 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00053 PSNR=20.280, SSIM=0.7743 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00054 PSNR=20.039, SSIM=0.7733 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00055 PSNR=20.150, SSIM=0.7760 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00056 PSNR=18.595, SSIM=0.7632 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.034s
> 00000 PSNR=21.872, SSIM=0.7490 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.037s
> 00001 PSNR=22.007, SSIM=0.7607 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00002 PSNR=21.901, SSIM=0.7614 pre_time:0.005s, forward_time:0.018s, post_time:0.014s, total_time:0.036s
> 00003 PSNR=22.157, SSIM=0.7697 pre_time:0.004s, forward_time:0.018s, post_time:0.012s, total_time:0.034s
> 00004 PSNR=21.850, SSIM=0.7587 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00005 PSNR=22.003, SSIM=0.7724 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00006 PSNR=21.230, SSIM=0.7661 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00007 PSNR=21.160, SSIM=0.7719 pre_time:0.004s, forward_time:0.018s, post_time:0.014s, total_time:0.036s
> 00008 PSNR=21.475, SSIM=0.7813 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00009 PSNR=21.050, SSIM=0.7666 pre_time:0.004s, forward_time:0.018s, post_time:0.012s, total_time:0.034s
> 00010 PSNR=21.165, SSIM=0.7576 pre_time:0.004s, forward_time:0.018s, post_time:0.014s, total_time:0.035s
> 00011 PSNR=21.667, SSIM=0.7631 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00012 PSNR=22.135, SSIM=0.7725 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00013 PSNR=22.142, SSIM=0.7840 pre_time:0.004s, forward_time:0.018s, post_time:0.014s, total_time:0.035s
> 00014 PSNR=21.332, SSIM=0.7763 pre_time:0.006s, forward_time:0.018s, post_time:0.014s, total_time:0.038s
> 00015 PSNR=21.231, SSIM=0.7762 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00016 PSNR=21.680, SSIM=0.7763 pre_time:0.005s, forward_time:0.018s, post_time:0.012s, total_time:0.034s
> 00017 PSNR=22.069, SSIM=0.7841 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00018 PSNR=22.123, SSIM=0.7907 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00019 PSNR=20.299, SSIM=0.7622 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00020 PSNR=20.538, SSIM=0.7803 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00021 PSNR=20.566, SSIM=0.7842 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00022 PSNR=20.762, SSIM=0.7858 pre_time:0.005s, forward_time:0.018s, post_time:0.014s, total_time:0.037s
> 00023 PSNR=20.860, SSIM=0.7859 pre_time:0.005s, forward_time:0.018s, post_time:0.014s, total_time:0.036s
> 00024 PSNR=21.054, SSIM=0.7991 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00025 PSNR=19.610, SSIM=0.7875 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00026 PSNR=19.956, SSIM=0.7905 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00027 PSNR=20.013, SSIM=0.7954 pre_time:0.008s, forward_time:0.018s, post_time:0.013s, total_time:0.039s
> 00028 PSNR=20.155, SSIM=0.7999 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00029 PSNR=22.190, SSIM=0.8275 pre_time:0.006s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00030 PSNR=22.751, SSIM=0.8305 pre_time:0.004s, forward_time:0.018s, post_time:0.012s, total_time:0.034s
> 00031 PSNR=23.120, SSIM=0.8338 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00032 PSNR=24.236, SSIM=0.8546 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00033 PSNR=24.608, SSIM=0.8559 pre_time:0.005s, forward_time:0.018s, post_time:0.012s, total_time:0.035s
> 00034 PSNR=24.945, SSIM=0.8600 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00035 PSNR=25.238, SSIM=0.8596 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00036 PSNR=25.336, SSIM=0.8687 pre_time:0.004s, forward_time:0.018s, post_time:0.012s, total_time:0.034s
> 00037 PSNR=26.091, SSIM=0.8784 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.034s
> 00038 PSNR=26.266, SSIM=0.8790 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00039 PSNR=26.544, SSIM=0.8810 pre_time:0.006s, forward_time:0.018s, post_time:0.014s, total_time:0.038s
> 00040 PSNR=26.308, SSIM=0.8786 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00041 PSNR=26.233, SSIM=0.8799 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00042 PSNR=26.191, SSIM=0.8857 pre_time:0.004s, forward_time:0.018s, post_time:0.012s, total_time:0.035s
> 00043 PSNR=26.623, SSIM=0.8803 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00044 PSNR=26.913, SSIM=0.8891 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00045 PSNR=26.912, SSIM=0.8887 pre_time:0.005s, forward_time:0.018s, post_time:0.012s, total_time:0.035s
> 00046 PSNR=27.156, SSIM=0.8983 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00047 PSNR=27.224, SSIM=0.9025 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00048 PSNR=27.147, SSIM=0.9000 pre_time:0.004s, forward_time:0.018s, post_time:0.012s, total_time:0.034s
> 00049 PSNR=27.357, SSIM=0.9008 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00050 PSNR=27.231, SSIM=0.9019 pre_time:0.005s, forward_time:0.018s, post_time:0.020s, total_time:0.043s
> 00051 PSNR=27.315, SSIM=0.9054 pre_time:0.006s, forward_time:0.018s, post_time:0.013s, total_time:0.037s
> 00052 PSNR=27.342, SSIM=0.9039 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00053 PSNR=27.040, SSIM=0.8960 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00000 PSNR=17.617, SSIM=0.7438 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00001 PSNR=19.829, SSIM=0.7804 pre_time:0.006s, forward_time:0.018s, post_time:0.012s, total_time:0.036s
> 00002 PSNR=20.071, SSIM=0.7819 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00003 PSNR=20.314, SSIM=0.7870 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.034s
> 00004 PSNR=21.626, SSIM=0.8095 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00005 PSNR=22.517, SSIM=0.8199 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
> 00006 PSNR=22.933, SSIM=0.8177 pre_time:0.004s, forward_time:0.018s, post_time:0.012s, total_time:0.034s
> 00007 PSNR=23.415, SSIM=0.8172 pre_time:0.004s, forward_time:0.018s, post_time:0.013s, total_time:0.035s
> 00008 PSNR=23.785, SSIM=0.8236 pre_time:0.005s, forward_time:0.018s, post_time:0.013s, total_time:0.036s
